ln_kingdom;ln_phylum;ln_class;ln_order;ln_family;ln_genus;ln_species;TaxonId;sulfur;sulphur;nitrogen;ammoni;nitrite;nitrate;b12;cobal;iron;ferr;phosp;nitric;hydroxy;nitro;HNSm-1;HNSm-2;HNSm-3;HNS+s-1;HNS+s-2;HNS+s-3;BF-1;BF-2;BF-3;BF+s-1;BF+s-2;BF+s-3;Probio+s-1;Probio+s-2;Probio+s-3;Probio+BF-1;Probio+BF-2;Probio+BF-3;soil-1;soil-2;soil-3;HNS+Bf bassin;HNS bassin;BF;HNS;RAS;Soil;WS
Bacteria;Proteobacteria;unclassified Proteobacteria;unclassified Proteobacteria;unclassified Proteobacteria;unclassified Proteobacteria;proteobacterium enrichment;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;4;0;0;1;0;0;0;0;0;0;1;0;2;2;0;1;0;2;2;201;148;11;1;6;20;2
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta africana;6;7;0;1;5;2;5;0;5;1;7;190;0;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;21;0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;unclassified Spirochaeta;5;35;0;29;16;5;5;3;14;54;39;620;2;60;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;unclassified Spirochaetales;unclassified Spirochaetales;unclassified Spirochaetales;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Bacteria;Spirochaetes;Spirochaetia;unclassified Spirochaetia;Leptospiraceae;Leptospira;Leptospira interrogans;6;23;0;12;8;0;0;12;23;19;68;759;0;91;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
Bacteria;Spirochaetes;Spirochaetia;unclassified Spirochaetia;Leptospiraceae;Turneriella;Turneriella parva;6;8;0;4;3;1;0;1;1;12;13;244;0;37;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;4;3
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus porcorum;6;5;0;2;10;0;3;2;9;14;27;144;0;29;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;unclassified Thermanaerovibrio;5;5;0;5;6;1;0;2;9;11;26;175;0;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma;Hevea brasiliensis;6;50;0;2;23;1;7;14;0;43;54;1306;3;244;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;9;0
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;Opitutus terrae;6;9;0;11;3;4;3;3;6;12;31;215;0;23;17;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;156;54;27;32;67;427;0;4;299;2
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;unclassified Opitutus;5;9;0;11;3;4;3;3;6;12;31;215;0;23;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;16;0;3;0;7;0;1;63;0
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;unclassified Opitutaceae;unclassified Opitutaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0
Bacteria;Verrucomicrobia;Opitutae;Opitutales;unclassified Opitutales;unclassified Opitutales;unclassified Opitutales;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita;Coraliomargarita akajimensis;6;6;0;8;5;4;3;2;7;10;19;193;1;20;10;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;2;4;2;6;0;0;0;0;0
Bacteria;Verrucomicrobia;Opitutae;unclassified Opitutae;unclassified Opitutae;unclassified Opitutae;unclassified Opitutae;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Bacteria;Verrucomicrobia;Spartobacteria;unclassified Spartobacteria;unclassified Spartobacteria;Candidatus Xiphinematobacter;unclassified Candidatus Xiphinematobacter;5;7;0;3;0;0;0;0;3;5;2;102;0;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Bacteria;Verrucomicrobia;Spartobacteria;unclassified Spartobacteria;unclassified Spartobacteria;unclassified Spartobacteria;unclassified Spartobacteria;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;unclassified Rubritalea;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;unclassified Luteolibacter;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;unclassified Prosthecobacter;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0;0;3;0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;unclassified Verrucomicrobium;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;1;0;0;0;4;0;0;20;2
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;unclassified Verrucomicrobiaceae;unclassified Verrucomicrobiaceae;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;3;0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales;Pedosphaera;unclassified Pedosphaera;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;1;0;0;11;4
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;unclassified Verrucomicrobiales;unclassified Verrucomicrobiales;unclassified Verrucomicrobiales;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3;5;0;10;13;14
Bacteria;Verrucomicrobia;Verrucomicrobiae;unclassified Verrucomicrobiae;unclassified Verrucomicrobiae;unclassified Verrucomicrobiae;unclassified Verrucomicrobiae;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Eukaryota;Annelida;Polychaeta;Palpata;Siboglinidae;Riftia;unclassified Riftia;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Yarrowia;Yarrowia lipolytica;6;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreomycetidae;Plectosphaerellaceae;Verticillium;Verticillium dahliae;6;14;0;7;6;1;4;1;3;23;15;336;0;72;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;103;0;16;16;0
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Phaeodactylaceae;Phaeodactylum;Phaeodactylum tricornutum;6;3;1;0;5;0;0;0;0;11;9;93;0;17;0;12;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;22;0;0;0;0;0
Eukaryota;Basidiomycota;Agaricomycetes;Agaricomycetidae;Lyophyllaceae;Termitomyces;unclassified Termitomyces;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eukaryota;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago maydis;6;5;0;0;5;1;1;1;0;7;5;102;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas reinhardtii;6;23;0;3;8;6;6;6;6;21;25;282;1;53;3;7;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0
Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Auxenochlorella;Auxenochlorella protothecoides;6;24;0;1;3;0;1;0;1;17;19;354;2;58;2;5;2;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Eukaryota;Chlorophyta;unclassified Chlorophyta;unclassified Chlorophyta;unclassified Chlorophyta;unclassified Chlorophyta;symbiont of;6;173;0;47;14;12;18;4;31;78;105;1391;6;248;53;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eukaryota;Streptophyta;Bryopsida;Funariidae;Funariaceae;Physcomitrella;Physcomitrella patens;6;37;0;1;33;2;21;2;0;24;49;951;0;121;1;29;15;19;0;0;0;2;1;2;0;1;0;3;0;0;1;0;0;0;2;2;0;11;0;0;0;0;0
Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium;unclassified Klebsormidium;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1851;229;358;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;3;1;63;1;0;1;1;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Apiaceae;Daucus;Daucus carota;6;38;0;1;18;1;27;17;0;36;56;1219;2;264;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;26;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Asteraceae;Helianthus;Helianthus annuus;6;55;0;0;21;2;25;20;0;60;53;1515;1;344;0;0;2;1;5;0;3;5;6;1;2;4;4;2;1;1;4;0;1;0;3;6;4;1;0;0;0;23;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Asteraceae;Lactuca;Lactuca sativa;6;47;0;0;16;2;37;9;0;41;41;1143;0;250;0;1417;4964;4557;3654;2297;6532;13945;6815;4924;9277;8564;11530;2664;985;716;8818;395;2343;8246;4025;11335;7766;6320;5;3;0;153;2
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Solanaceae;Nicotiana;Nicotiana sylvestris;6;44;0;1;14;3;13;8;0;35;43;1101;3;229;2;0;1;0;0;0;1;4;0;1;2;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Solanaceae;Nicotiana;Nicotiana tabacum;6;97;0;3;27;4;26;19;0;69;99;2247;4;459;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Solanaceae;Nicotiana;Nicotiana tomentosiformis;6;45;0;2;15;3;15;12;0;33;42;1075;2;214;2;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Solanaceae;Solanum;Solanum lycopersicum;6;40;0;1;19;2;19;14;0;29;37;969;1;208;1;3;3;3;3;1;10;11;5;2;5;1;4;4;0;0;5;0;0;6;2;8;4;4;0;0;0;61;0
Eukaryota;Streptophyta;unclassified Streptophyta;asterids;Solanaceae;Solanum;Solanum tuberosum;6;41;0;1;20;2;12;12;0;36;44;1033;2;279;2;1;3;7;1;0;3;5;2;2;1;2;3;2;0;0;2;0;0;4;0;2;0;3;0;0;0;32;0
Eukaryota;Streptophyta;unclassified Streptophyta;rosids;Brassicaceae;Arabidopsis;Arabidopsis thaliana;6;26;0;5;11;1;23;21;7;37;71;1239;2;167;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Eukaryota;Streptophyta;unclassified Streptophyta;rosids;Caricaceae;Carica;Carica papaya;6;32;0;1;11;1;7;9;0;22;35;749;1;134;1;0;1;3;1;0;5;3;7;19;2;5;2;0;2;0;8;0;0;2;9;2;3;10;0;0;0;8;0
